id,inn_id,m_id,t_id,b1,b2,runs,balls,c1,c2,c3,dots,c4,c6,sr,for_wicket,unbeaten,bow_team,bat_team,b1s,b2s,b1b,b2b
1419,234,117,5,288,289,9,11,5,0,0,5,1,0,81.82,1,1.5,2,9,3,6,8,3
1420,234,117,5,290,289,36,29,10,0,0,13,5,1,124.14,2,6.4,2,9,11,25,14,15
1421,234,117,5,290,291,47,29,15,0,0,8,2,4,162.07,3,11.3,2,9,29,18,12,17
1422,234,117,5,290,292,14,9,2,0,0,4,3,0,155.56,4,12.6,2,9,9,5,5,4
1423,234,117,5,293,292,67,34,11,0,0,12,5,6,197.06,5,0,2,9,13,54,10,24
1424,235,118,5,273,100,29,32,13,0,0,16,1,2,90.62,1,5.2,3,8,22,7,17,15
1425,235,118,5,97,100,0,3,0,0,0,3,0,0,0,2,5.5,3,8,0,0,3,0
1426,235,118,5,98,100,1,3,1,0,0,2,0,0,33.33,3,6.2,3,8,0,1,2,1
1427,235,118,5,256,100,11,6,3,0,0,1,2,0,183.33,4,7.2,3,8,5,6,3,3
1428,235,118,5,105,100,10,8,3,0,0,5,0,1,125,5,8.4,3,8,2,7,5,4
1429,235,118,5,274,100,111,58,27,0,1,15,5,10,191.38,6,18.2,3,8,53,57,33,25
1430,235,118,5,102,100,9,7,1,0,0,4,2,0,128.57,7,19.3,3,8,8,1,5,2
1431,235,118,5,257,100,11,3,1,0,0,0,1,1,366.67,8,0,3,8,5,6,2,1
1432,236,118,5,28,29,21,24,9,0,0,13,0,2,87.5,1,3.6,8,3,10,11,15,9
1433,236,118,5,261,29,16,14,4,0,0,8,0,2,114.29,2,6.2,8,3,8,8,7,7
1434,236,118,5,261,31,16,10,2,0,0,5,2,1,160,3,7.6,8,3,1,15,3,7
1435,236,118,5,32,31,34,21,8,0,0,7,5,1,161.9,4,11.3,8,3,17,17,9,12
1436,236,118,5,195,31,67,33,15,1,0,6,8,3,203.03,5,16.6,8,3,41,26,19,14
1437,236,118,5,33,31,11,6,1,0,0,3,1,1,183.33,6,17.6,8,3,10,1,5,1
1438,236,118,5,35,31,23,9,1,2,0,3,0,3,255.56,7,0,8,3,2,21,2,7
1439,237,119,5,284,283,40,32,12,0,0,15,1,4,125,1,5.2,4,5,17,23,13,19
1440,237,119,5,284,57,86,73,46,1,0,19,6,2,117.81,2,17.3,4,5,43,41,35,39
1441,237,119,5,284,285,9,9,5,0,0,3,1,0,100,3,18.6,4,5,7,2,4,5
1442,237,119,5,284,59,16,6,2,0,0,1,2,1,266.67,4,0,4,5,7,9,2,4
1443,238,119,5,276,245,0,3,0,0,0,3,0,0,0,1,0.3,5,4,0,0,3,0
1444,238,119,5,45,245,9,14,1,0,0,11,2,0,64.29,2,2.5,5,4,4,5,3,11
1445,238,119,5,45,231,115,74,32,1,0,25,8,8,155.41,3,15.1,5,4,76,38,47,27
1446,238,119,5,246,231,30,14,4,0,0,5,2,3,214.29,4,0,5,4,19,11,11,3
1447,239,120,5,1,2,9,11,5,0,0,5,1,0,81.82,1,1.5,3,1,2,7,6,5
1448,239,120,5,3,2,5,10,3,1,0,6,0,0,50,2,3.3,3,1,3,2,3,7
1449,239,120,5,3,137,150,99,55,5,0,20,15,4,151.52,3,0,3,1,69,80,39,60
1450,240,120,5,28,29,7,11,3,0,0,7,1,0,63.64,1,1.5,1,3,5,2,6,5
1451,240,120,5,261,29,62,47,18,0,0,23,3,5,131.91,2,9.4,1,3,12,48,22,27
1452,240,120,5,31,29,35,24,9,1,0,9,3,2,145.83,3,13.4,1,3,7,28,7,17
1453,240,120,5,31,32,59,33,11,1,0,11,7,3,178.79,4,19.1,1,3,36,23,15,18
1454,240,120,5,195,32,3,4,1,1,0,2,0,0,75,5,0,1,3,1,2,3,1
1455,241,121,5,288,289,38,33,14,1,0,13,4,1,115.15,1,5.3,5,9,20,18,16,17
1456,241,121,5,288,290,6,4,0,0,0,3,0,1,150,2,6.1,5,9,0,6,1,3
1457,241,121,5,291,290,3,6,3,0,0,3,0,0,50,3,7.1,5,9,2,1,3,3
1458,241,121,5,293,290,0,3,0,0,0,3,0,0,0,4,7.4,5,9,0,0,3,0
1459,241,121,5,292,290,106,53,23,0,0,13,10,7,200,5,16.3,5,9,73,32,33,20
1460,241,121,5,112,290,15,13,5,0,0,6,1,1,115.38,6,18.4,5,9,12,3,8,5
1461,241,121,5,112,113,0,1,0,0,0,1,0,0,0,7,18.5,5,9,0,0,0,1
1462,241,121,5,112,164,13,7,3,1,0,1,2,0,185.71,8,0,5,9,2,11,3,4
1463,242,121,5,284,57,7,7,3,0,0,3,1,0,100,1,1.1,9,5,2,5,3,4
1464,242,121,5,283,57,0,2,0,0,0,2,0,0,0,2,1.3,9,5,0,0,2,0
1465,242,121,5,59,57,0,2,0,0,0,2,0,0,0,3,1.5,9,5,0,0,2,0
1466,242,121,5,62,57,1,5,1,0,0,4,0,0,20,4,2.4,9,5,0,1,3,2
1467,242,121,5,60,57,1,5,1,0,0,4,0,0,20,5,3.3,9,5,1,0,5,0
1468,242,121,5,285,57,22,21,9,0,0,9,3,0,104.76,6,6.6,9,5,12,9,13,8
1469,242,121,5,286,57,18,15,10,0,0,3,2,0,120,7,9.3,9,5,12,6,7,8
1470,242,121,5,286,234,11,9,3,0,0,4,2,0,122.22,8,10.6,9,5,1,10,3,6
1471,242,121,5,286,146,5,3,0,0,0,3,1,0,166.67,9,11.3,9,5,4,0,4,0
1472,242,121,5,249,146,11,14,6,0,0,7,1,0,78.57,10,13.5,9,5,4,6,6,8
1474,243,122,5,88,194,4,7,4,0,0,3,0,0,57.14,1,1.1,4,7,2,2,4,3
1475,243,122,5,88,222,11,5,1,0,0,2,1,1,220,2,1.6,4,7,0,11,1,4
1476,243,122,5,87,222,126,85,48,1,2,19,12,3,148.24,3,16.1,4,7,64,58,43,42
1477,243,122,5,87,157,9,7,1,0,0,4,2,0,128.57,4,17.2,4,7,8,1,2,5
1478,243,122,5,87,94,1,3,1,0,0,2,0,0,33.33,5,17.5,4,7,0,1,1,2
1479,243,122,5,287,94,35,13,3,0,0,3,5,2,269.23,6,0,4,7,15,20,4,9
1480,244,122,5,276,245,39,34,13,0,0,15,5,1,114.71,1,5.4,7,4,25,14,23,11
1481,244,122,5,45,245,7,8,3,0,0,4,1,0,87.5,2,6.6,7,4,1,6,4,4
1482,244,122,5,231,245,35,24,17,1,0,3,1,2,145.83,3,10.6,7,4,23,12,13,11
1483,244,122,5,231,246,70,38,18,0,0,9,8,3,184.21,4,17.2,7,4,32,36,18,20
1484,244,122,5,48,246,1,3,1,0,0,2,0,0,33.33,5,17.5,7,4,1,0,2,1
1485,244,122,5,48,50,25,13,7,0,0,2,3,1,192.31,6,0,7,4,13,12,6,7
1486,245,123,5,273,100,9,11,5,0,0,5,1,0,81.82,1,1.5,10,8,6,3,5,6
1487,245,123,5,97,100,60,39,17,2,0,13,5,3,153.85,2,8.2,10,8,13,46,16,24
1488,245,123,5,98,100,16,15,10,0,0,4,0,1,106.67,3,10.5,10,8,5,11,7,8
1489,245,123,5,256,100,14,8,4,0,0,2,1,1,175,4,12.1,10,8,13,1,7,1
1490,245,123,5,274,100,4,2,0,0,0,1,1,0,200,5,12.3,10,8,4,0,2,0
1491,245,123,5,105,100,25,19,7,0,0,8,3,1,131.58,6,15.4,10,8,12,13,13,6
1492,245,123,5,102,100,0,2,0,0,0,2,0,0,0,7,15.6,10,8,0,0,2,0
1493,245,123,5,257,100,0,2,0,0,0,2,0,0,0,8,16.2,10,8,0,0,0,2
1494,245,123,5,257,258,0,2,0,0,0,2,0,0,0,9,16.4,10,8,0,0,0,2
1495,245,123,5,257,106,7,7,1,1,0,4,1,0,100,10,17.5,10,8,0,7,0,7
1497,246,123,5,262,263,53,33,9,1,0,15,3,5,160.61,1,5.3,8,10,32,21,19,14
1498,246,123,5,228,263,1,6,1,0,0,5,0,0,16.67,2,6.3,8,10,0,1,5,1
1499,246,123,5,239,263,27,14,3,0,0,6,3,2,192.86,3,8.5,8,10,15,12,9,5
1500,246,123,5,239,264,55,28,11,0,0,8,5,4,196.43,4,0,8,10,24,31,14,14
1501,247,124,5,88,194,6,6,2,0,0,3,1,0,100,1,0.6,9,7,5,1,5,1
1502,247,124,5,222,194,17,17,3,0,0,11,2,1,100,2,3.5,9,7,11,6,7,10
1503,247,124,5,87,194,2,8,2,0,0,6,0,0,25,3,5.1,9,7,1,1,4,4
1504,247,124,5,287,194,0,2,0,0,0,2,0,0,0,4,5.3,9,7,0,0,2,0
1505,247,124,5,94,194,100,56,28,2,0,13,9,5,178.57,5,14.5,9,7,36,62,24,33
1506,247,124,5,94,157,36,20,10,0,0,5,2,3,180,6,18.1,9,7,14,22,8,12
1507,247,124,5,94,162,23,11,3,0,0,3,5,0,209.09,7,0,9,7,2,21,3,8
1508,248,124,5,288,289,73,48,17,0,0,20,5,6,152.08,1,7.6,7,9,38,35,25,23
1509,248,124,5,290,289,34,23,12,0,0,6,4,1,147.83,2,11.5,7,9,12,22,7,16
1510,248,124,5,291,289,43,26,11,2,0,6,7,0,165.38,3,16.1,7,9,17,26,13,13
1511,248,124,5,292,289,5,5,1,0,0,3,1,0,100,4,16.6,7,9,1,4,3,2
1512,248,124,5,292,293,11,7,2,0,0,3,2,0,157.14,5,18.1,7,9,5,5,3,4
1513,248,124,5,292,112,1,3,1,0,0,2,0,0,33.33,6,18.4,7,9,0,1,2,1
1514,248,124,5,113,112,2,4,2,0,0,2,0,0,50,7,19.2,7,9,2,0,3,1
1515,248,124,5,113,164,10,4,1,1,0,1,0,1,250,8,0,7,9,6,3,1,3
1516,249,125,5,71,237,22,15,4,1,0,7,1,2,146.67,1,2.3,10,6,18,4,12,3
1517,249,125,5,197,237,42,23,4,0,0,12,2,5,182.61,2,6.2,10,6,15,27,17,6
1518,249,125,5,72,237,0,3,0,0,0,3,0,0,0,3,6.5,10,6,0,0,3,0
1519,249,125,5,82,237,56,39,23,0,0,9,5,2,143.59,4,13.2,10,6,19,36,17,22
1520,249,125,5,272,237,4,5,3,0,0,2,0,0,80,5,14.1,10,6,2,1,3,2
1521,249,125,5,282,237,2,4,2,0,0,2,0,0,50,6,14.5,10,6,1,1,3,1
1522,249,125,5,78,237,23,19,7,1,0,8,2,1,121.05,7,17.6,10,6,16,7,13,6
1523,249,125,5,229,237,0,2,0,0,0,2,0,0,0,8,18.2,10,6,0,0,0,2
1524,249,125,5,229,79,9,8,1,0,0,5,2,0,112.5,9,19.4,10,6,0,9,0,8
1525,249,125,5,229,236,3,2,1,1,0,0,0,0,150,10,0,10,6,0,3,0,2
1526,250,125,5,262,263,108,71,35,0,0,23,3,10,152.11,1,11.5,6,10,74,33,49,22
1527,250,125,5,228,263,27,23,9,0,0,10,3,1,117.39,2,15.4,6,10,20,7,17,6
1528,250,125,5,228,239,30,10,0,1,0,3,4,2,300,3,0,6,10,22,8,6,4
1529,251,126,5,1,2,4,4,0,0,0,3,1,0,100,1,0.4,8,1,4,0,4,0
1530,251,126,5,3,2,16,23,10,0,0,12,0,1,69.57,2,4.3,8,1,6,10,10,13
1531,251,126,5,137,2,14,13,4,0,0,7,1,1,107.69,3,6.4,8,1,2,12,6,7
1532,251,126,5,6,2,57,41,23,2,0,10,3,3,139.02,4,13.3,8,1,38,19,26,15
1533,251,126,5,110,2,58,39,22,0,0,9,6,2,148.72,5,0,8,1,28,30,19,20
1534,252,126,5,100,273,15,16,8,0,0,7,0,1,93.75,1,2.4,1,8,10,4,9,7
1535,252,126,5,98,273,58,39,18,0,0,12,7,2,148.72,2,9.1,1,8,31,27,23,16
1536,252,126,5,98,256,0,4,0,0,0,4,0,0,0,3,9.5,1,8,0,0,0,4
1537,252,126,5,98,105,11,14,7,0,0,6,1,0,78.57,4,12.1,1,8,7,4,5,9
1538,252,126,5,98,274,24,17,6,0,0,7,3,1,141.18,5,14.6,1,8,18,6,10,7
1539,252,126,5,98,102,26,20,12,0,0,5,2,1,130,6,18.2,1,8,10,16,7,13
1540,252,126,5,98,257,10,7,1,2,0,3,1,0,142.86,7,19.3,1,8,1,8,1,6
1541,252,126,5,98,275,5,3,1,2,0,0,0,0,166.67,8,0,1,8,0,5,0,3
1542,253,127,5,216,18,32,23,10,0,0,9,1,3,139.13,1,3.5,5,2,15,17,12,11
1543,253,127,5,216,317,32,23,10,0,0,8,4,1,139.13,2,7.4,5,2,20,12,10,13
1544,253,127,5,216,277,14,11,4,0,0,5,1,1,127.27,3,9.3,5,2,7,7,6,5
1545,253,127,5,216,278,0,2,0,0,0,2,0,0,0,4,9.5,5,2,0,0,0,2
1546,253,127,5,216,23,73,42,21,1,0,9,8,3,173.81,5,16.5,5,2,36,37,18,24
1547,253,127,5,216,279,11,8,1,1,0,4,2,0,137.5,6,18.1,5,2,5,6,4,4
1548,253,127,5,243,279,11,6,1,0,0,3,1,1,183.33,7,19.1,5,2,7,4,5,1
1549,253,127,5,281,279,9,5,1,2,0,1,1,0,180,8,0,5,2,3,6,3,2
1550,254,127,5,284,204,16,11,4,0,0,5,0,2,145.45,1,1.5,2,5,8,8,4,7
1551,254,127,5,284,57,59,36,11,0,0,16,3,6,163.89,2,7.5,2,5,43,16,24,12
1552,254,127,5,59,57,45,34,17,0,0,10,7,0,132.35,3,13.3,2,5,29,16,18,16
1553,254,127,5,59,60,1,5,1,0,0,4,0,0,20,4,14.2,2,5,0,1,0,5
1554,254,127,5,59,283,48,20,3,1,1,7,4,4,240,5,17.4,2,5,7,41,4,16
1555,254,127,5,285,283,14,5,0,0,0,2,2,1,280,6,0,2,5,6,8,2,3
1556,255,128,5,28,29,7,7,3,0,0,3,1,0,100,1,1.1,6,3,2,5,3,4
1557,255,128,5,261,29,17,14,1,0,0,9,4,0,121.43,2,3.3,6,3,17,0,11,3
1558,255,128,5,261,31,54,45,24,1,0,14,4,2,120,3,10.6,6,3,31,23,27,18
1559,255,128,5,32,31,71,46,25,0,0,10,10,1,154.35,4,18.4,6,3,26,45,18,28
1560,255,128,5,32,33,15,8,3,0,0,2,3,0,187.5,5,0,6,3,9,6,4,4
1561,256,128,5,71,237,3,8,3,0,0,5,0,0,37.5,1,1.2,3,6,2,1,4,4
1562,256,128,5,197,237,8,5,2,0,0,2,0,1,160,2,2.1,3,6,7,1,3,2
1563,256,128,5,197,72,8,11,2,0,0,8,0,1,72.73,3,3.6,3,6,6,2,4,7
1564,256,128,5,252,72,13,16,9,0,0,6,1,0,81.25,4,6.4,3,6,4,9,6,10
1565,256,128,5,272,72,43,32,20,0,0,7,4,1,134.38,5,11.6,3,6,28,14,17,15
1566,256,128,5,272,296,43,25,13,0,0,5,6,1,172,6,16.1,3,6,20,23,14,11
1567,256,128,5,272,304,16,17,10,0,0,6,0,1,94.12,7,18.6,3,6,5,11,7,10
1568,256,128,5,272,78,11,6,3,0,0,1,2,0,183.33,8,0,3,6,2,9,2,4
1569,257,129,5,262,263,27,24,11,0,0,9,4,0,112.5,1,3.6,1,10,21,6,16,8
1570,257,129,5,228,263,11,11,3,2,0,5,1,0,100,2,5.5,1,10,7,4,3,8
1571,257,129,5,228,239,6,11,6,0,0,5,0,0,54.55,3,7.4,1,10,3,3,3,8
1572,257,129,5,228,264,16,13,4,0,0,6,3,0,123.08,4,9.5,1,10,7,9,4,9
1573,257,129,5,228,268,50,31,14,1,0,8,7,1,161.29,5,14.6,1,10,33,17,18,13
1574,257,129,5,265,268,10,7,2,1,0,3,0,1,142.86,6,16.1,1,10,7,3,4,3
1575,257,129,5,267,268,29,14,5,0,0,4,3,2,207.14,7,18.3,1,10,7,22,6,8
1576,257,129,5,267,269,13,9,5,0,0,2,2,0,144.44,8,0,1,10,10,3,5,4
1577,258,129,5,1,2,7,9,3,0,0,5,1,0,77.78,1,1.3,10,1,6,1,8,1
1578,258,129,5,3,2,7,7,1,0,0,5,0,1,100,2,2.4,10,1,7,0,7,0
1579,258,129,5,137,2,14,15,4,1,0,8,2,0,93.33,3,5.1,10,1,2,12,6,9
1580,258,129,5,137,177,17,16,8,0,0,7,2,0,106.25,4,7.5,10,1,13,3,11,6
1581,258,129,5,137,6,4,2,0,0,0,1,1,0,200,5,8.1,10,1,0,4,1,1
1582,258,129,5,7,6,61,43,23,0,0,11,9,0,141.86,6,15.2,10,1,24,35,24,19
1583,258,129,5,163,6,35,24,11,0,0,7,6,0,145.83,7,19.2,10,1,26,9,17,7
1584,258,129,5,163,10,6,4,2,0,0,1,1,0,150,8,0,10,1,1,5,1,3
1585,259,130,5,288,289,34,33,12,0,0,16,4,1,103.03,1,5.3,4,9,20,14,13,20
1586,259,130,5,288,290,2,7,2,0,0,5,0,0,28.57,2,6.4,4,9,1,1,3,4
1587,259,130,5,291,290,29,22,7,1,0,10,2,2,131.82,3,10.2,4,9,8,21,9,13
1588,259,130,5,291,292,3,7,3,0,0,4,0,0,42.86,4,11.3,4,9,2,1,2,5
1589,259,130,5,291,293,18,14,8,0,0,4,1,1,128.57,5,13.5,4,9,4,14,5,9
1590,259,130,5,291,113,34,19,3,0,0,10,3,3,178.95,6,16.6,4,9,11,22,8,11
1591,259,130,5,291,112,39,18,5,2,0,4,6,1,216.67,7,0,4,9,18,21,9,9
1592,260,130,5,276,245,161,89,42,1,0,23,14,10,180.9,1,0,9,4,67,93,37,53
1593,261,131,5,216,18,46,24,6,0,0,10,4,4,191.67,1,3.6,7,2,19,27,11,13
1594,261,131,5,216,317,0,2,0,0,0,2,0,0,0,2,4.2,7,2,0,0,2,0
1595,261,131,5,277,317,107,67,30,0,0,23,7,8,159.7,3,15.3,7,2,36,70,33,35
1596,261,131,5,277,278,48,21,3,2,0,7,7,2,228.57,4,18.6,7,2,3,44,3,18
1597,261,131,5,277,23,9,6,3,0,0,2,0,1,150,5,0,7,2,2,7,3,3
1598,262,131,5,88,194,44,22,4,0,0,11,1,6,200,1,3.4,2,7,21,23,12,10
1599,262,131,5,88,222,28,25,10,1,0,11,1,2,112,2,7.5,2,7,22,6,12,13
1600,262,131,5,88,87,22,15,7,0,0,5,2,1,146.67,3,10.2,2,7,10,11,6,9
1601,262,131,5,88,287,3,7,3,0,0,4,0,0,42.86,4,11.3,2,7,2,1,3,4
1602,262,131,5,88,94,65,37,18,0,0,10,4,5,175.68,5,17.4,2,7,20,44,10,27
1603,262,131,5,88,157,33,13,3,0,0,4,3,3,253.85,6,19.5,2,7,12,21,3,10
1604,262,131,5,162,157,6,1,0,0,0,0,0,1,600,7,0,2,7,6,0,1,0
1605,263,132,5,28,29,117,88,45,0,0,27,12,4,132.95,1,14.4,9,3,56,61,43,45
1606,263,132,5,28,32,7,7,3,0,0,3,1,0,100,2,15.5,9,3,1,6,1,6
1607,263,132,5,28,31,8,5,0,0,0,3,2,0,160,3,16.4,9,3,8,0,4,1
1608,263,132,5,33,31,27,13,1,2,0,6,1,3,207.69,4,18.5,9,3,6,21,2,11
1609,263,132,5,33,195,11,6,1,0,0,3,1,1,183.33,5,19.5,9,3,7,4,3,3
1610,263,132,5,33,261,2,1,0,1,0,0,0,0,200,6,0,9,3,0,2,0,1
1611,264,132,5,288,289,38,35,12,2,0,16,4,1,108.57,1,5.5,3,9,26,12,18,17
1612,264,132,5,288,290,5,6,1,0,0,4,1,0,83.33,2,6.5,3,9,5,0,4,2
1613,264,132,5,288,291,29,22,12,0,0,8,1,2,131.82,3,10.3,3,9,18,10,9,14
1614,264,132,5,288,292,23,21,13,1,0,5,2,0,109.52,4,13.6,3,9,11,12,9,12
1615,264,132,5,288,293,30,20,10,0,0,6,4,0,150,5,17.2,3,9,21,5,11,9
1616,264,132,5,288,113,38,15,4,0,0,4,4,3,253.33,6,19.5,3,9,8,30,5,10
1617,264,132,5,288,112,2,1,0,1,0,0,0,0,200,7,0,3,9,0,2,0,1
1618,265,133,5,88,194,7,11,3,0,0,7,1,0,63.64,1,1.5,10,7,5,2,6,5
1619,265,133,5,222,194,7,13,7,0,0,6,0,0,53.85,2,3.6,10,7,4,3,8,5
1620,265,133,5,222,87,35,32,16,0,0,12,3,1,109.38,3,9.2,10,7,20,14,12,20
1621,265,133,5,222,287,19,12,5,0,0,4,2,1,158.33,4,11.2,10,7,13,6,7,5
1622,265,133,5,94,287,11,18,11,0,0,7,0,0,61.11,5,14.2,10,7,6,5,11,7
1623,265,133,5,157,287,16,13,5,0,0,6,1,1,123.08,6,16.3,10,7,13,2,10,3
1624,265,133,5,157,162,27,17,7,0,0,6,2,2,158.82,7,19.2,10,7,14,13,8,9
1625,265,133,5,157,89,11,4,1,0,0,1,1,1,275,8,0,10,7,0,11,0,4
1626,266,133,5,262,263,33,33,13,0,0,16,2,2,100,1,5.3,7,10,16,17,16,17
1627,266,133,5,228,263,19,16,7,0,0,7,0,2,118.75,2,8.1,7,10,16,3,11,5
1628,266,133,5,239,263,25,22,9,0,0,9,4,0,113.64,3,11.5,7,10,17,8,16,6
1629,266,133,5,264,263,12,13,8,0,0,4,1,0,92.31,4,13.6,7,10,7,5,6,7
1630,266,133,5,265,263,0,1,0,0,0,1,0,0,0,5,14.1,7,10,0,0,0,1
1631,266,133,5,265,268,48,21,6,1,0,6,4,4,228.57,6,0,7,10,28,20,13,8
1632,267,134,5,262,263,5,7,1,0,0,5,1,0,71.43,1,1.1,3,10,5,0,7,0
1633,267,134,5,228,263,21,21,9,0,0,10,0,2,100,2,4.4,3,10,17,4,14,7
1634,267,134,5,266,263,65,52,28,2,0,15,5,2,125,3,13.2,3,10,31,33,26,26
1635,267,134,5,266,264,2,7,2,0,0,5,0,0,28.57,4,14.3,3,10,0,2,1,6
1636,267,134,5,265,264,38,28,11,3,1,9,3,1,135.71,5,19.1,3,10,19,19,13,15
1637,267,134,5,265,268,1,3,1,0,0,2,0,0,33.33,6,19.4,3,10,0,1,1,2
1638,267,134,5,267,268,2,2,2,0,0,0,0,0,100,7,0,3,10,1,1,1,1
1639,268,134,5,28,29,22,21,9,0,0,10,0,2,104.76,1,3.3,10,3,5,16,10,11
1640,268,134,5,261,29,8,8,2,0,0,5,0,1,100,2,4.5,10,3,2,6,4,4
1641,268,134,5,261,31,47,25,9,1,0,10,4,3,188,3,8.6,10,3,14,31,11,16
1642,268,134,5,32,31,25,18,9,1,0,5,2,1,138.89,4,11.6,10,3,15,10,8,10
1643,268,134,5,195,31,4,6,2,1,0,3,0,0,66.67,5,12.6,10,3,1,3,2,4
1644,268,134,5,195,33,29,12,3,0,0,3,5,1,241.67,6,0,10,3,23,6,7,5
1645,269,135,6,276,71,15,15,7,1,0,6,0,1,100,1,2.3,37,42,6,9,6,9
1646,269,135,6,276,173,58,42,23,1,0,12,5,2,138.1,2,9.3,37,42,41,16,30,13
1647,269,135,6,276,195,16,14,7,0,0,5,2,0,114.29,3,11.5,37,42,8,7,7,7
1648,269,135,6,231,195,43,30,16,0,1,7,6,0,143.33,4,16.5,37,42,31,12,17,13
1649,269,135,6,60,195,35,19,7,1,0,6,2,3,16005.26,5,0,37,42,18,17,11,8
1650,270,135,6,138,245,62,30,10,0,0,9,7,4,206.67,1,4.6,42,37,20,42,15,15
1651,270,135,6,73,245,1,4,1,0,0,3,0,0,25,2,5.4,42,37,0,1,2,2
1652,270,135,6,278,245,82,55,31,1,0,13,6,4,149.09,3,14.5,42,37,52,29,31,24
1653,270,135,6,8,245,8,7,4,0,0,2,1,0,114.29,4,15.6,42,37,7,1,5,2
1654,270,135,6,8,285,0,1,0,0,0,1,0,0,0,5,16.1,42,37,0,0,1,0
1655,270,135,6,140,285,18,9,2,0,0,4,1,2,15400,6,0,42,37,8,10,6,3
1656,271,136,6,159,100,17,16,7,0,0,7,1,1,106.25,1,2.4,35,32,9,8,6,10
1657,271,136,6,159,261,17,19,7,0,0,10,1,1,89.47,2,5.5,35,32,3,14,7,12
1658,271,136,6,159,74,13,11,3,1,0,5,2,0,118.18,3,7.4,35,32,11,2,7,4
1659,271,136,6,208,74,36,35,20,1,0,11,2,1,102.86,4,13.3,35,32,9,27,15,20
1660,271,136,6,318,74,9,6,1,0,0,3,2,0,150,5,14.3,35,32,8,1,5,1
1661,271,136,6,50,74,71,33,15,0,0,7,5,6,16021.21,6,0,35,32,37,34,19,14
1662,272,136,6,172,262,41,34,15,0,0,13,5,1,120.59,1,5.4,32,35,24,17,15,19
1663,272,136,6,237,262,20,20,12,2,0,5,1,0,100,2,8.6,32,35,10,10,9,11
1664,272,136,6,237,197,30,18,10,0,0,4,2,2,166.67,3,11.6,32,35,15,15,10,8
1665,272,136,6,246,197,73,42,23,2,2,8,5,3,16183.33,4,0,32,35,30,41,19,24
1666,273,137,6,216,301,156,96,46,2,0,26,18,5,162.5,1,15.6,39,36,73,79,49,48
1667,273,137,6,216,87,5,6,1,0,0,4,1,0,83.33,2,16.6,39,36,5,0,3,3
1668,273,137,6,216,31,14,5,0,0,0,2,2,1,280,3,17.5,39,36,14,0,5,0
1669,273,137,6,82,31,19,12,5,0,0,4,2,1,158.33,4,19.5,39,36,2,17,4,8
1670,273,137,6,82,94,1,1,1,0,0,0,0,0,100,5,0,39,36,0,1,0,1
1671,274,137,6,88,185,62,39,18,1,0,12,3,5,158.97,1,6.3,36,39,47,15,24,15
1672,274,137,6,84,185,29,17,9,0,0,4,2,2,170.59,2,9.2,36,39,14,15,10,7
1673,274,137,6,137,185,0,2,0,0,0,2,0,0,0,3,9.4,36,39,0,0,2,0
1674,274,137,6,287,185,30,24,12,1,0,8,1,2,125,4,13.4,36,39,12,18,13,11
1675,274,137,6,265,185,32,22,12,0,0,7,3,1,145.45,5,17.2,36,39,19,11,12,11
1676,274,137,6,112,185,1,3,1,0,0,2,0,0,33.33,6,17.5,36,39,1,0,1,2
1677,274,137,6,112,163,6,6,2,0,0,3,1,0,100,7,18.5,36,39,5,1,3,3
1678,274,137,6,14,163,0,1,0,0,0,1,0,0,0,8,18.6,36,39,0,0,1,0
1679,274,137,6,203,163,10,6,4,0,0,1,0,1,14333.33,9,0,36,39,8,2,3,3
1680,275,138,6,2,1,4,8,4,0,0,4,0,0,50,1,1.2,40,34,3,1,5,3
1681,275,138,6,2,305,119,79,44,0,1,19,9,6,150.63,2,14.3,40,34,69,50,44,35
1682,275,138,6,2,61,46,27,12,1,0,8,2,4,170.37,3,18.6,40,34,17,29,11,16
1683,275,138,6,2,110,10,6,2,1,0,2,0,1,15083.33,4,0,40,34,9,1,4,2
1684,276,138,6,29,18,14,8,2,0,0,4,0,2,175,1,1.2,34,40,7,7,4,4
1685,276,138,6,29,72,52,34,17,0,0,11,4,3,152.94,2,6.6,34,40,37,14,20,15
1686,276,138,6,29,32,38,24,12,1,0,7,4,1,158.33,3,10.6,34,40,18,18,11,14
1687,276,138,6,29,4,69,42,21,2,0,9,8,2,164.29,4,17.6,34,40,27,42,16,26
1688,276,138,6,29,6,1,2,1,0,0,1,0,0,50,5,18.2,34,40,1,0,1,1
1689,276,138,6,29,59,11,4,1,0,0,1,1,1,14150,6,0,34,40,6,5,1,3
1690,277,139,6,216,301,37,24,7,0,0,11,3,3,154.17,1,3.6,41,36,28,9,15,9
1691,277,139,6,31,301,48,40,21,1,0,14,3,2,120,2,10.4,41,36,31,16,25,16
1692,277,139,6,87,301,0,2,0,0,0,2,0,0,0,3,10.6,41,36,0,0,2,0
1693,277,139,6,82,301,56,30,12,1,0,8,6,3,186.67,4,15.6,41,36,27,29,16,14
1694,277,139,6,82,7,31,16,5,1,0,5,3,2,193.75,5,18.4,41,36,23,8,11,5
1695,277,139,6,82,94,15,8,3,0,0,2,3,0,16550,6,0,41,36,1,14,1,7
1696,278,139,6,171,288,12,10,4,0,0,4,2,0,120,1,1.4,36,41,7,5,7,3
1697,278,139,6,171,3,36,22,6,0,0,9,6,1,163.64,2,5.2,36,41,7,29,6,16
1698,278,139,6,171,277,72,50,32,1,0,11,6,2,144,3,13.4,36,41,47,23,33,19
